Word/Phrase	Polarity Score(Normalized)	Polarity Score
حماس	0.533333333	2
حمية	1	3
تصبر	0	1
تصنع	0.222222222	1
تكلف	0.510638298	2
صبر	0.272727273	2
اثمار	0	1
اخصاب	0	1
تثمير	0	1
تسميد	0	1
تلقيح	0	1
انقاص	1	3
تخفيض	0.245454545	1
تقليل	0.384615385	2
تنزيل	0.4875	2
اعانة	0	1
امداد	0	1
موازرة	0	1
مساندة	0.4	2
معاونة	0	1
اصطباب	0	1
افاضة	0	1
انسكاب	0	1
انهمار	0	1
انبجاس	0	1
انفجار	0.625	2
طغيان	0	1
طوفان	0	1
فيضان	1	3
فيض	0.317073171	2
حفاوة	1	3
بحبوحة	0	1
بلهنية	0	1
جاه	0.459016393	2
تنفيس	0	1
بلسم	1	3
دواء	0.692307692	2
عقار	0.666666667	2
علاج	0.171428571	1
تقرب	0.733333333	2
تلهوق	0	1
تملق	0	1
ملاطفة	0	1
اغضاء	0	1
تساهل	0	1
صفح	0.506849315	2
عفو	0.555555556	2
لين	0.411332634	2
تياسر	0	1
رفق	1	3
ليونة	1	3
صعود	0.347826087	2
تهوين	0	1
تيسير	0.8	3
ايتمار	0	1
تباحث	0	1
تداول	0.714285714	2
تذاكر	0.244444444	1
مباحثة	0	1
مداولة	0	1
مذاكرة	1	3
اثارة	0.337078652	2
ترجيل	0	1
تقوية	0.2	1
حض	0	1
حفز	1	3
طاري	0.555555556	2
عارض	0.236363636	1
عرضي	0	1
تاخي	0.484848485	2
تواد	0	1
تهادن	0	1
مسالمة	0.5	2
مصالحة	0.666666667	2
مهادنة	0	1
وفاق	0.333333333	2
تاسي	0.769230769	3
تان	0.726358149	2
تاساء	0	1
تجلد	0	1
تحمل	0.538461538	2
ترو	0.291338583	2
تريث	1	3
تعزي	0	1
تعزية	0	1
روية	0.387096774	2
اعجام	0	1
تحريك	0.375	2
ترقيم	0.5	2
تشكيل	0.224137931	1
ضبط	0.338983051	2
مجابهة	0.666666667	2
معارضة	0.846153846	3
مقاومة	0.476190476	2
مواجهة	0.470588235	2
ايمان	0.266666667	2
توقيع	0.555555556	2
موافقة	0.4	2
ارشاد	0.625	2
تسديد	0.2	1
توجيه	0.4	2
تازر	1	3
تضافر	0	1
تعاضد	0	1
تعاون	0.355263158	2
تكاتف	1	3
اغتسال	0	1
تقوى	0	1
تنظف	0.4	2
تنقي	1	3
زهد	1	3
ورع	0.266666667	2
تكرير	0	1
تصفية	0.636363636	2
تنقية	1	3
بلل	0.5	2
رطوبة	0.571428571	2
نداوة	0	1
تكالف	0	1
تناصر	0	1
مخالطة	0	1
مشاركة	0.352941176	2
معاشرة	0	1
تسلية	0.145833333	1
تصبير	0	1
صبو	0	1
عشق	0.119402985	1
غرام	0.333333333	2
كلف	0.527027027	2
هيام	0	1
ولع	0.259259259	2
وله	0.263083451	2
عفة	0.4	2
ابتناء	0	1
بناء	0.429292929	2
تشييد	0	1
طول العمر	0	1
عمران	0.3	2
مبني	0.4	2
اجر	0.461254613	2
اجرة	0.4	2
راتب	0.523809524	2
كراء	0	1
معاش	0.333333333	2
مرتب	0.168224299	1
احالة	0	1
تحويل	0.452054795	2
فصل	0.469798658	2
تمكن	0.190789474	1
رفعة	1	3
سباق	0.666666667	2
مجد	0.457142857	2
مباراة	0.5	2
مسابقة	0.862068966	3
انتظار	0.391304348	2
تجلة	0	1
تخمين	0	1
توقع	0.465648855	2
توهم	0	1
جلال	0.410714286	2
حسبان	0.333333333	2
سمو	0.507462687	2
ظن	1	3
عد	0.166666667	1
تبتل	0	1
تحرج	1	3
تطهر	0	1
تعبد	0	1
خشية	0	1
طاعة	0.571428571	2
مخافة	0	1
مخافة الله	0	1
ايثاق	0	1
تمكين	0.25	2
شد	0.25	2
عقد	0.375	2
مناصرة	0	1
خاشع	0	1
دين	0.612345679	2
زاهد	0.5	2
طاهر	0.428571429	2
عابد	0.4	2
قانت	0	1
قديس	0	1
مرضي	0.37037037	2
مومن	0.529411765	2
مستقيم	0.6	2
نصيح	0.506912442	2
نقي	0.272727273	2
ازدياد	0.5	2
تزايد	0.333333333	2
تضاعف	0.5	2
تضخم	0	1
تعاظم	0	1
تكاثف	0	1
غلطة	0.846153846	3
كثرة	0.204301075	1
مضاعفة	0	1
اشتداد	0	1
ترفع	0.681818182	2
تعزز	1	3
ابراج	0.038461538	1
ازالة	0.333333333	2
اكتداح	0	1
عمل	0.436604775	2
الحاق	1	3
تتمة	1	3
تتميم	0	1
اطاعة	0	1
اجابة	0.368421053	2
اذعان	0	1
استجابة	0.357142857	2
استسلام	0.25	2
اعتراف	0.612903226	2
امتثال	0	1
خضوع	0.285714286	2
خنوع	0	1
برق	0.487179487	2
تمالك	1	3
تباهي	0.2	1
استطاعة	0	1
تمتين	0	1
تصدير	0	1
تقديم	0.220563847	1
توطية	0	1
ديباجة	0	1
فاتحة	0.6	2
فذلكة	1	3
مدخل	0.444444444	2
مقدمة	0.369863014	2
اتخاذ المال	0	1
مهار	0.416666667	2
انسجام	0.166666667	1
تماثل	0	1
مطابقة	0.055555556	1
ملاءمة	0	1
مناسبة	0.078838174	1
رفاء	0.333333333	2
كثير التوبة	0	1
تحاب	0	1
تصادق	0	1
توامق	0	1
انقياد	0	1
تخاشع	0	1
تذلل	0	1
ذل	0	1
اتفاقية	0	1
تكتل	0	1
تناغم	1	3
تصويب	0	1
عظة	0	1
قيادة	0.444444444	2
موعظة	0	1
نصيحة	0.4921875	2
نصح	0.211467324	1
هدى	0.5	2
هداية	0.6	2
تحبب	0.666666667	2
اسهاب	1	3
اطالة	0.5	2
اطناب	0	1
افساح	0	1
تطويل	0.125	1
مد	0.625	2
مط	1	3
افصاح	0	1
احتفاظ	0.266666667	2
احتفاظ بـ	0	1
ادخار	1	3
اقتصاد	0.448275862	2
تخبية	0	1
تخزين	0.464285714	2
تكثير	0	1
حفظ	0.281818182	2
وفر	0.193548387	1
الهام للخير	0	1
انجاح	0.166666667	1
تسوية	0.833333333	3
حل	0.705128205	2
قضاء	0.282608696	2
اتقاء	0	1
احتراز	0	1
احتياط	0.625	2
بعد عن	0	1
تجتب	0	1
تحرز	0	1
ترك	0.477958237	2
تفاد	0.75	3
تلاف	0.328947368	2
تقرير	0.518518519	2
اجيج	0	1
احتدام	0	1
احتراق	1	3
استعار	0	1
اشتعال	0	1
اضطرام	0	1
التهاب	0.6	2
تاجج	1	3
وقدان	0	1
وهج	1	3
تسهيل	0.0625	1
اكيد	0.273607748	2
قاطع	0.4	2
موكد	0.631578947	2
مستمر	0.454545455	2
يقين	0.259259259	2
تماسك	0.421052632	2
جاش	0	1
ثروة	0.777777778	3
ميسرة	0.875	3
نعمة	0.631578947	2
رياش	0	1
غضارة	0	1
غني	0.252747253	2
مال	0.385008518	2
سري	0.158986175	1
قادر	0.5	2
مليء	0.28	2
ميسور الحال	0	1
متنعم	0	1
متيسر	1	3
مترف	1	3
مرفه	0	1
مقتتل	0	1
مكثر	0	1
منعم	0.346153846	2
موسر	0	1
دراية	0.666666667	2
فقه	0.490196078	2
امام	0.377483444	2
اعتماد	0.361702128	2
توكل	0.607142857	2
طويل الباع	0	1
عماد	0.476190476	2
واسع الاطلاع	0	1
باهظ	0.666666667	2
جزيل	0.177777778	1
زايد	0.292682927	2
عزيز	0.268115942	2
علق	0.658536585	2
غال	0.411585366	2
فاحش	0.75	3
قيم	0.446280992	2
نادر	0.357142857	2
نفيس	0	1
اضطراب	0.5	2
انتفاضة	0.333333333	2
انفعال	0.176470588	1
تمرد	0.857142857	3
شغب	0.333333333	2
عصيان	0	1
فوضى	0.794871795	3
فتنة	0.764705882	3
مرج	0.409090909	2
هرج	0.428571429	2
هوشة	0	1
هيجان	1	3
رزين	0	1
عازم	0.631578947	2
عزوم	0.419354839	2
مجتهد	0.5	2
مصر	0.594555874	2
مصمم	0.388888889	2
اهلية	0.476190476	2
صلاحية	0.916666667	3
قابلية	1	3
قدرة	0.308823529	2
حديث	0.569620253	2
طارف	1	3
طري	0.266216216	2
طازج	0.145888594	1
عصري	0.018867925	1
محدث	0.428571429	2
مستحدث	1	3
مستطرف	0	1
اهل لـ	0	1
حري	0.29787234	2
حقيق	0.387700535	2
خليق	0	1
قدير	0.220588235	1
كفء	1	3
كفو	0.523809524	2
متمكن	0.172413793	1
مستحق	0.555555556	2
ولي	0.53638814	2
ساب	0.528735632	2
سالب	0	1
لافت	0.363636364	2
بسط	0.462962963	2
جر	0	1
سحب	0.614583333	2
طرب	0.369565217	2
محبور	0	1
مغتبط	0	1
نشوان	0	1
بزاغة	0	1
ظرف	0.411764706	2
قوة	0.310810811	2
نجادة	0	1
كمي	0.550387597	2
مغامر	0.5	2
محرب	0	1
مغوار	0	1
مقدام	0	1
هديد	0.8	3
همام	0.5	2
جذ	0	1
فصم	0	1
فعل بثقة	0	1
قص	0.307692308	2
قطع	0.523346304	2
عظمالقدر	0	1
جسيم	0	1
خطير	0.037037037	1
عصامي	0	1
ماجد	0.25	2
محترم	0.357487923	2
نبيه	0.130434783	1
نجيب	0.472222222	2
هام	0.300970874	2
وجيه	0.476190476	2
وقور	0	1
بهاء	0.5	2
روعة	0.037793667	1
رونق	0.142857143	1
رواء	0	1
سحر	0.196428571	1
شارة	0.214285714	1
غضاضة	0	1
فروهة	0	1
قسامة	0	1
ملاحة	0.333333333	2
مغر	0.168831169	1
ممتع	0.065	1
حسناء	1	3
صبوحة	0	1
غانية	1	3
فاتنة	0.5	2
قسيمة	0.666666667	2
مليحة	0	1
اجتهاد	0.75	3
سعي	0.404761905	2
طاقة	0.392857143	2
كد	0.5	2
مقدرة	1	3
محاولة	0.554347826	2
مكابدة	0	1
اريحي	1	3
سخي	0.723404255	2
سمح	0.655913978	2
طلق اليدين	0	1
عاتك	0.714285714	2
غيداق	0	1
فياح	0	1
فياض	0	1
قاثم	0	1
كثير الايادي	0	1
كثير الرماد	0	1
طيب	0.253387534	2
عظيم	0.273333333	2
فاخر	0.02739726	1
مجيد	0.5	2
نزه	0.090909091	1
اختصاصي	0	1
اخصايي	1	3
بارع	1	3
حصيف	0	1
خفيف	0.18466899	1
داهية	0.75	3
ذكي	0.25	2
ابتهال	0	1
تضرع	0	1
حام	0.306532663	2
حميم	0.363636364	2
دعاء بخشوع	0	1
ساخن	0.198113208	1
سخين	0	1
سخن	0.619047619	2
صايف	1	3
ضرع	0	1
قايظ	0	1
لافح	0	1
لظ	0	1
ثبت	0.419354839	2
شرس	0.285714286	2
مريد	0	1
متمرد	0.6	2
واثق	0.235294118	1
بات	0.230368764	1
جازم	0	1
حاد	0.574468085	2
دامغ	0	1
ماض	0.372093023	2
نافذ	0.25	2
ات	0.5	2
جاهز	0.506329114	2
حالي	0.675675676	2
قادم	0.333333333	2
موجود	0.290171607	2
متاهب	0	1
متهيي	0	1
محتشد	0	1
مستعد	0.913043478	3
مهيا	1	3
وافد	0.25	2
اعزاز	1	3
تتيم	0	1
تعشق	0.5	2
تلطف	0	1
توله	1	3
جوى	0.5	2
شغف	1	3
صبابة	0	1
صبوة	0	1
اثير	0.523809524	2
صديق	0.334841629	2
صفي	0.55	2
قريب	0.290102389	2
قرة عين	0	1
محبوب	0.529411765	2
محب	0.38317757	2
مقرب	0.4	2
ودود	1	3
جدة	0.439393939	2
شباب	0.372727273	2
شبيبة	0	1
فتاء	0	1
فتوة	0	1
حشو	0.346938776	2
خطاب	0.735294118	2
قول	0.471910112	2
كلام	0.425968109	2
كلمة	0.435185185	2
محادثة	0.181818182	1
اوام	0.571428571	2
حرارة	0.326923077	2
حمارة	0	1
دفء	0.25	2
رمضاء	0	1
سخونة	0.8	3
سعار	0.191307446	1
صيهد	0	1
فيح	0.411764706	2
قيظ	0	1
لفح	0.5	2
لهبان	0	1
لهيب	0	1
هاجرة	0.5	2
امساك	0.8	3
بخل	0.596153846	2
تقتير	0	1
جشع	0.833333333	3
شره	0.46031746	2
شح	0	1
ضيق	0.434782609	2
طمع	0.588235294	2
انعتاق	0	1
تحرر	0.3	2
بخيل	0.6	2
شحيح	0	1
ضنين	0	1
طماع	0.5	2
كتيت	0	1
ممسك	1	3
نحام	0	1
نهم	0.531835206	2
خصم	0.6125	2
تدبير	0.571428571	2
جزالة	0	1
حنكة	0.25	2
نهية	0	1
المعي	0.714285714	2
بصير	0.697674419	2
ثاقب	0	1
جليد	1	3
حليم	0.125	1
فطن	0	1
نحرير	0	1
بخت	0.428571429	2
جزء	0.396984925	2
حق	0.383233533	2
حصة	0.857142857	3
رزق	0.5	2
سهم	0.422330097	2
طالع	0.641791045	2
قسط	0.75	3
قسم	0.154818325	1
كفل	0.375	2
نصيب	0.533333333	2
نسبة	0.3246878	2
ابقاء على	0	1
توفير	0.347826087	2
حراسة	0.5	2
خفارة	0	1
احتفال	0.15625	1
التيام	0	1
اصرة	0.333333333	2
انصاف	0.555555556	2
حقيقة	0.404929577	2
رحم	0.295774648	2
سوية	0.736842105	2
سلالة	0.5	2
عدالة	0.52173913	2
قرابة	0.222222222	1
قربى	0	1
نسب	0.28313253	2
بين	0.441613588	2
جلي	0.35483871	2
صحيح	0.56557377	2
واضح	0.398907104	2
اتعاظ	0	1
خبرة	0.385714286	2
رشاد	0.5	2
سداد راي	0	1
صرامة	0	1
حبر	0.647058824	2
رحب الصدر	0	1
رشيد	0.375	2
سديد	0.2	1
صايب	0.692307692	2
دعابة	0	1
عذوبة	0	1
فكاهة	0.5	2
لطف	0.34	2
مزاح	1	3
هزل	0.888888889	3
سايغ	0	1
شهي	0.141463415	1
عذب	0.4375	2
لذيذ	0.074561404	1
مستطاب	0	1
حمول	0.416666667	2
ركين	0.419354839	2
صابر	0.8	3
وزين	0.072072072	1
تحمس	0.666666667	2
شدة	0.220779221	1
منع	0.506666667	2
بطولة	0.322033898	2
جراة	0.636363636	2
جناح	0.255319149	2
جنة	0.615384615	2
حجر	0.267605634	2
حضن	0.5	2
دفاع	0.666666667	2
ذود	0	1
رعاية	0.24137931	1
رقابة	0.71875	2
ستر	0.480620155	2
مجن	0.625	2
وقاية	1	3
صلب	0.5	2
حار	0.231527094	1
حبيب	0.388489209	2
ذو رحم	0	1
ذو قربى	0	1
رووف	0.5	2
رحيم	0.075	1
رقيق القلب	0	1
شفيق	0.807692308	3
عاطف	0.5	2
بهش	1	3
شفوق	0	1
مرهف	1	3
عايش	0.512820513	2
منتعش	0	1
نشيط	0.333333333	2
متوقد	0	1
ايد	0.272020725	2
همة	0.5	2
عجيب	0.234375	1
غريب	0.577617329	2
مدهش	0.066666667	1
تقي	0.507692308	2
خاضع	0.5	2
مبتهل	0	1
متواضع	0.333333333	2
مستكين	0	1
مسلم	0.577777778	2
موقن	0	1
وديع	0.666666667	2
انصار	0.71875	2
حشم	0	1
بصير بـ	0	1
تقني	0.366666667	2
جهبذ	0	1
صيرفي	0	1
احتشام	0	1
استحياء	1	3
حياء	0.209302326	1
حشمة	0	1
خفر	0.222222222	1
خزي	0.929411765	3
عذار	0	1
بركة	0.585714286	2
غدف	0	1
نعيم	0.230769231	1
كثير النبات	0	1
مرع	0.321428571	2
مريع	0.666666667	2
مثمر	1	3
حماقة	0	1
حمق	0.666666667	2
رشاقة	0.5	2
رعونة	1	3
رقة	0.473333333	2
سفاهة	0	1
طيش	0.75	3
حثيث	0.25	2
حلو المعاشرة	0	1
خفيف الظل	0	1
دمث	0	1
رشيق	1	3
سريع	0.150282486	1
طيب النفس	0	1
عاجل	0.583333333	2
فره	0.228571429	1
فكه	1	3
كيس	0.479166667	2
لطيف	0.31875	2
خداع	0.75	3
غاش	0	1
غشاش	0	1
بال	0.326675929	2
بالي	0.559139785	2
جبل	0.529411765	2
رث	0	1
سمل	0	1
عتيق	0	1
مرقع	0	1
مقطع	0.578947368	2
ممزق	0.888888889	3
مهلهل	0	1
مهتري	0	1
مثال	0.302752294	2
مثالي	0.161290323	1
نموذجي	0	1
اعود	0.95	3
افيد	1	3
اوفر	0.56	2
اوفى	1	3
ازمة	0.476635514	2
ابتلاء	0	1
بغضاء	0	1
بلية	0.4	2
خادع	0.6	2
خطب	0.733333333	2
رزيية	0	1
رزء	0	1
شاطر	0.516129032	2
احتيال	0.75	3
افساد	1	3
تواطو	0.75	3
حيلة	0.6	2
خدعة	0.285714286	2
دهاء	0.285714286	2
غش	0	1
مكيدة	0	1
مكر	0.510638298	2
موامرة	0.833333333	3
مخادعة	0	1
نميمة	0	1
وشاية	0	1
اغاثة	0	1
انجاد	0	1
تدعيم	0.2	1
معونة	0	1
اوار	0.333333333	2
حر	0.583333333	2
حماوة	0	1
حرقة	0.818181818	3
ابعاد	0.485714286	2
دحر	0.333333333	2
رمي	0.755102041	3
طرد	0.608695652	2
قذف	0.666666667	2
رحمة	0.166666667	1
صغر	0.365853659	2
غموض	0.333333333	2
اهيف	0	1
رقيق	0.333333333	2
رهيف	0	1
ضامر	0	1
ناحل	0	1
نحيف	0.277777778	2
نحيل	1	3
برقة	0	1
تحير	0.333333333	2
حيرة	0.158415842	1
ذهول	0.5	2
شده	0.125	1
عجب	0.446808511	2
غرابة	0.272727273	2
جلجل	0	1
صات	0.225490196	1
صاح	0.678431373	2
صخب	0.6	2
صوت	0.471794872	2
عج	0	1
اعلى الشيء	0	1
ذوابة	0	1
راس	0.437229437	2
سنام	0	1
شعفة	0	1
شمراخ	0	1
علياء	0.5	2
قلة	0.631578947	2
قنة	0.206896552	1
هامة	0.148148148	1
بصيرة	0	1
ذهن	0.142857143	1
صافي الذهن	0	1
عاقل	0	1
عبقري	0.255813953	2
فاهم	0.636363636	2
فهيم	0	1
سهو	0.090909091	1
غفلة	1	3
نسيان	0.185185185	1
وهم	0.46	2
جلد	0.355932203	2
صبور	0	1
متحمل	0	1
استجمام	0.222222222	1
جمام	0.222222222	1
هدوء	0.052287582	1
مزمن	1	3
متين	0.636363636	2
مكين	0.142857143	1
متاصل	0	1
متجذر	1	3
محكم	0.458333333	2
مستقر	0.6	2
وثيق	0.733333333	2
وطيد	1	3
قابل	0.417021277	2
قانع	0	1
قنوع	0	1
مرتاح	0.311111111	2
مستريح	1	3
مستكف	0	1
مكتف	0.8	3
موافق	0.6875	2
تايق	0	1
تواق	0	1
رغوب	0.636363636	2
طامع	0.25	2
مشتاق	1	3
مشته	0.333333333	2
جداء	0	1
جدوى	0.470588235	2
غنم	0.333333333	2
فايدة	0.725	2
مغنم	0	1
مكسب	1	3
مكسب مغنم	0	1
منفعة	0.5	2
نفع	0.313432836	2
اكمة	0.4375	2
تل	0.545454545	2
تلة	0.733333333	2
رابية	0	1
صهوة	0	1
فدفد	0	1
كثيب	0	1
نجد	0.258992806	2
نشز	0	1
هضبة	0	1
نخوة	0	1
نبل	0.75	3
امتداد	1	3
رحيب	0.244897959	1
رحبة	1	3
سهل	0.17251462	1
شاسع	0.333333333	2
عريض	0.551724138	2
فساحة	0	1
فسيح	0.214285714	1
فضفاض	1	3
كبير	0.270729979	2
صهر	1	3
علاقة	0.472727273	2
مصاهرة	1	3
واشجة	0	1
اشفاق	0	1
تحنن	1	3
تحنان	0	1
تعطف	0	1
حدب	1	3
حنان	0.27027027	2
رافة	0.063492063	1
حنون	0.6	2
رحوم	0	1
شغوف	0	1
عادل	0.573170732	2
مقسط	0	1
منصف	0	1
بخس	0.333333333	2
حقير	0	1
خسيس	0.714285714	2
زهيد	1	3
قليل	0.483370288	2
نزر	1	3
هابط	0	1
اثابة	0	1
استعادة	0.3125	2
ترداد	0	1
تكرار	0.467741935	2
ردع	0.75	3
زجر	0	1
صد	1	3
حسن القامة	0	1
خفة في العمل	0	1
شفوف	0	1
ضلالة	0	1
ضمور	0	1
لياقة	0.1875	1
لباقة	0.1875	1
نحافة	0	1
نحول	0	1
هزال	1	3
صحوة	1	3
دقيق	0.497435897	2
رقيق من الكلام	0	1
مانوس	0	1
صيانة	0.762886598	3
مراقبة	0.263157895	2
يسار	0.34375	2
حنا	0.629107981	2
حن	1	3
خليط	0.75	3
عبد	0.322727273	2
عسيف	0	1
قين	0.4375	2
قن	0	1
اشارة	0.186046512	1
دلالة	0.5	2
طافح	0	1
مشحون	0.166666667	1
ملان	0.4	2
مملوء	1	3
مترع	0	1
مفعم	0.1	1
ممتلي	0.363636364	2
رييس	0.573964497	2
رب	0.4	2
ركن	0.127659574	1
سيد	0.43715847	2
عميد	0.5	2
عمدة	0.222222222	1
قطب	0.090909091	1
تافه	0.76	3
رخيص	0.311053985	2
ضييل	0.375	2
طفيف	0.25	2
لا يستحق الذكر	0	1
لا يوبه له او به	0	1
بقية	0.328571429	2
زايدة	0.357142857	2
غزير	0	1
فايض	0.666666667	2
فاضل	0.4	2
فضلة	0.087378641	1
مغالاة	0	1
مفرح	0.333333333	2
بريء	0.444444444	2
تام	0.419161677	2
سليم	0.460869565	2
كامل	0.344559585	2
معافى	0	1
ناجي	0.444444444	2
حمي	0.2	1
حمى	0.6	2
سخنة	0.75	3
جواد	1	3
استعجال	0	1
بدران	0	1
تسرع	0.333333333	2
تسريع	0	1
تعجيل	0	1
عجلة	0.272727273	2
خطروف	0	1
خطريف	0	1
زموع	0	1
عجول	0	1
متسرع	0	1
نمل	0.6875	2
وشيك	0.125	1
وضوح	0.396551724	2
طوبى	1	3
هناء	0.428571429	2
ركض	0.75	3
عدو	0.74137931	2
هرولة	0	1
جذلان	0	1
منبسط الاسارير	0	1
منشرح	0	1
بيت	0.371559633	2
دار	0.43	2
مسكن	0.333333333	2
مقر	0.676056338	2
منزل	0.184313725	1
دماثة	0	1
رخاوة	0	1
سهولة	0.165137615	1
لدانة	0	1
لدونة	0	1
نعومة	1	3
هوادة	0	1
تحية	0.222222222	1
مامن	0	1
رايق	0.015544041	1
رخص	0.329032258	2
رطيب	1	3
زلال	1	3
ساكن	0.357142857	2
سلسال	0	1
سلسبيل	0	1
سالم	0.5	2
قانوني	0	1
مامون	0	1
بذل	0.610619469	2
ندى	0.31147541	2
خلوق	0.142857143	1
معطاء	0	1
وهوب	0.388888889	2
ارتفاع	0.160714286	1
تسنم	0	1
حسب	0.366525424	2
ابطح	0	1
رحب	0.4	2
سلس	0.165137615	1
سهل المرام	0	1
سواء	0.356862745	2
دموثة	0	1
سلاسة	0.3	2
امامة	0.5	2
رياسة	0.923076923	3
زعامة	0	1
شرف	0.523809524	2
عمادة	0	1
زعيم	0.210526316	1
سايد	0.333333333	2
ناجع من الدواء	0	1
حامد	0.318181818	2
تياه	0	1
عات	0.366972477	2
عتي	0.787878788	3
فخور	1	3
متجبر	0	1
متعجرف	0	1
متغطرس	0.5	2
متكبر	0.5	2
مختال	0	1
مشرف	0.59375	2
يافع	1	3
اجمالي	0	1
ذايع	0	1
شايع	0.571428571	2
عام	0.242833052	1
عامة	0.343137255	2
عموم	0.406896552	2
عمومي	0	1
فاش	0.883333333	3
كلي	0.465116279	2
صيدح	0	1
ذاتية	0.608695652	2
سناء	0.25	2
سودد	0	1
سيادة	0.425	2
شموخ	1	3
عز	0.326530612	2
ابي	0.482649842	2
اشم	0.844444444	3
انوف	1	3
انف	0.472440945	2
نزيه	0.714285714	2
نقي العرض	0	1
ميل	0.181818182	1
ابلال	0	1
برء	0	1
بلول	1	3
تعاف	1	3
صحاح	1	3
صح	0.292682927	2
عافية	0.304347826	2
فاء	0.398148148	2
معافاة	0	1
عمومية	0	1
شمم	0	1
كبرياء	0.5	2
كريم المحتد	0	1
نبيل	0.48	2
حلو	0.188177035	1
حلو الطعم	0	1
مريء	0	1
هنيء	0	1
بارز	0.25	2
طنان	0	1
مذكور	0.647058824	2
مرموق	0.166666667	1
مشهور	0.258333333	2
شايق	0	1
صب	0.15625	1
حايز	1	3
زميل	0.571428571	2
شريك	0.705882353	2
مصاحب	0.555555556	2
معاشر	1	3
امين	0.2176	1
معتمد	0.25	2
ناصح	0.875	3
جافى	0	1
دابر	0	1
ابلج	0	1
بحت	0.5	2
خال من الشوايب	0	1
خال من العيوب	0	1
خالص	0.731958763	2
صحو	0.65	2
صرف	0.607843137	2
صراح	0.33933162	2
جيد	0.132641292	1
ابكم	1	3
ابهم	0.461538462	2
اخرس	0	1
اصمت	0	1
اعجم	0	1
ساكت	0.875	3
صموت	0	1
احتمال	0.655172414	2
اطاقة	0	1
تاس	0.5	2
تبصر	0	1
تفكر	0.272727273	2
سلوة	0	1
سلو	0.467532468	2
سلوان	1	3
عزاء	0.333333333	2
جلود	1	3
متجالد	0	1
خلو من العيب	0	1
شفاء	1	3
نقاهة	0	1
مغذ	1	3
مفيد	0.177777778	1
ناجع	0	1
نافع	0.5	2
نجيع	0	1
حقيقي	0.328947368	2
قويم	0.25	2
اخاءة	0	1
متانة	1	3
صاف	0.375	2
لاحب	0.2	1
محض	0.625	2
صفاوة	0	1
نظافة	0.250692521	2
نقاء	0.117647059	1
نقاوة	0	1
ارهاف	0	1
شحذ	0	1
طراوة	0.5	2
ملاسة	0	1
تكرم	0.666666667	2
موادعة	0	1
هدنة	0	1
محافظة على	0	1
حاجة	0.685950413	2
داع	0.48951049	2
سبب	0.587078652	2
لزوم	0.684210526	2
موجب	0	1
لزام	0	1
مطلوب	0.604519774	2
محتم	0.666666667	2
قبالة	0	1
معاهدة	0	1
باطن	0.571428571	2
داخلة	1	3
دخيلة	0.5	2
سريرة	0	1
طوية	0.666666667	2
فكرة	0.450171821	2
نجوى	0.5	2
وجدان	0.166666667	1
غض	1	3
تلبية	0.101265823	1
رضوخ	0.5	2
عفيف	0	1
عف	0	1
مغسول	0.846153846	3
ثمين	0.071428571	1
خارق	0.285714286	2
مستحب	0.625	2
جامح	0.5	2
جموح	0	1
طماح	0	1
امد	0.257575758	2
حد	0.663817664	2
شاو	0.664	2
غاية	0.458955224	2
مدى	0.282608696	2
مبلغ	0.627906977	2
منتهى	0.375	2
نهاية	0.380952381	2
املود	0	1
رخي	0.285714286	2
رغيد	0	1
متعبد	0	1
منقطع للعبادة	0	1
ناسك	0	1
مصيب	0.818181818	3
اعتيادي	0.25	2
دارج	0.833333333	3
مالوف	0.333333333	2
مغروم	0	1
متيم	0.5	2
مدنف	0	1
مستهام	0	1
مغرم	0	1
مولع	0.333333333	2
موله	0.636363636	2
احساس	0.231884058	1
جنان	0.037037037	1
فواد	0.826086957	3
قلب	0.444444444	2
مهجة	0	1
نفس	0.415180846	2
بالغ	0.5625	2
راشد	0.666666667	2
فاره	0.4	2
لبيب	0.454545455	2
مهتد	1	3
باذخ	0	1
جهوري	0	1
سامق	0	1
سامي	0.210526316	1
سمق	0	1
سميك	0.272727273	2
طويل	0.382352941	2
مترفع	0	1
مفاخر	0	1
ماهول	0	1
مسكون	0	1
معمور	0	1
فذ	1	3
متميز	0.055147059	1
ملهم	0.38277512	2
نابغة	0	1
بطيط	0	1
كذب	0.910714286	3
مزح	0.512820513	2
شبه	0.494949495	2
شبيه	0.235294118	1
عديل	0.375	2
مثيل	0.32421875	2
مساو	0.909090909	3
مثل	0.348823867	2
سنسبيل	0	1
حلاوة	0.3	2
طيب الاعراق	0	1
ازماع	0	1
اصرار	0.607142857	2
اعتزام	0	1
تخطيط	0.555555556	2
تصميم	0.288990826	2
نواة	0.3	2
جبار	0.466666667	2
حصين	0	1
غالب	0.375	2
في حمى	0	1
منيع	0	1
محصن	1	3
تبرع	0.222222222	1
جايزة	0.184615385	1
صلة	0.62	2
صاحب	0.652920962	2
تقدمة	0.6	2
حباء	0.5	2
زكاة	0	1
سيب	0.6875	2
شكم	0	1
امثولة	0	1
درس	0.43902439	2
عبرة	0.176470588	1
مشورة	0	1
غلظة	0	1
اختيال	0	1
امتناع	0.75	3
تكبر	0.769230769	3
تبختر	0	1
تجبر	0.642857143	2
تعجرف	0	1
تغطرس	0.5	2
اثيث	0.5	2
امير	0.586466165	2
جلل	0	1
تغاض	0.5	2
تغمد	0	1
صفوح	0	1
غفور	0.142857143	1
