Word/Phrase	Polarity Score(Normalized)	Polarity Score
الاستعانة	0.5	-2
الاستعمارية	0	-1
الاستغراب	1	-3
الاستغلال	0.25	-2
الاستغلال الجنسي	0	-1
الاستفزازات	0	-1
الاستفسارات	0	-1
الاستقطاب	1	-3
الاستقطاب	1	-3
الاستقطاب السياسي	0	-1
الاستكبارية	0	-1
الاستهانة	0	-1
الاستهجان	0	-1
الاستهداف	0	-1
الاستياء	0	-1
الاستياء	0	-1
الاستيثار	0	-1
الاستيلاء	0	-1
الاستيناف	1	-3
الاسلام	0.362903226	-2
الاسلاموفوبيا	0	-1
الاسلاميين	1	-3
الاسهال	0	-1
الاسهال	0	-1
الاسوا	0.302325581	-2
الاسوا	0.302325581	-2
الاسوار	0	-1
الاسى	0	-1
الاسى	0	-1
الاسير	1	-3
الاشاعات	0	-1
الاشتباكات	0.5	-2
الاشتباكات العنيفة	0	-1
الاشتباه	0	-1
الاشتباه	0	-1
الاشخاص	0.37704918	-2
الاشخاص الذين يلجوون	0	-1
الاشرار	0.625	-2
الاشعاع	0	-1
الاشعاعات	0	-1
الاشعاعي	0	-1
الاشكالات	0	-1
الاشكالات	0	-1
الاشكاليات	1	-3
الاشكالية	1	-3
الاشمئزاز	0	-1
الاصابة	0.5	-2
الاصابة بالامراض	0	-1
الاصابة بالسرطان	0	-1
الاصابة بالسرطان	0	-1
الاصابة بامراض	0	-1
الاصطدام	0	-1
الاصولي	0	-1
الاصولية	0	-1
الاصوليين	0	-1
الاضرابات	0	-1
الاضرار	0	-1
الاضرار	0	-1
الاضطراب	0	-1
الاضطراب	0	-1
الاضطرابات	0	-1
الاضطرابات	0	-1
الاضطهاد	0.333333333	-2
الاضطهاد	0.333333333	-2
الاضمحلال	0	-1
الاطاحة بنظام	0	-1
الاطباء	0.052631579	-1
الاطراف	0.6	-2
الاطروحات	0	-1
الاعاصير	0	-1
الاعانات	0	-1
الاعباء المالية	0	-1
الاعتداء	0.947368421	-3
الاعتداء	0.947368421	-3
الاعتداء الارهابي	0	-1
الاعتداء الارهابي	0	-1
الاعتداء الجنسي	0	-1
الاعتداءات	1	-3
الاعتداءات	1	-3
الاعتداءات الارهابية	0	-1
الاعتداءات الجنسية	0	-1
الاعتداءات الدامية	0	-1
الاعتراضات	0	-1
الاعتراف	0.5	-2
الاعترافات	0	-1
الاعتصامات	0	-1
الاعتقال	1	-3
الاعتقال	1	-3
الاعتقال التعسفي	0	-1
الاعتقالات	1	-3
الاعتماد	0.315789474	-2
الاعجب	0	-1
الاعداء	0.454545455	-2
الاعدام	0.684210526	-2
الاعدامات	0	-1
الاعذار	0	-1
الاعراض	1	-3
الاعراض	1	-3
الاعراض الجانبية	0	-1
الاعصار	0	-1
الاعصار	0	-1
الاعصار كاترينا	0	-1
الاعمال الاجرامية	0	-1
الاعمال الارهابية	0	-1
الاعمال العدايية	0	-1
الاعمال الفنية	0	-1
الاعمال الوحشية	0	-1
الاعنف	0	-1
الاعياء	0	-1
الاعيب	0	-1
الاغتصاب	0.25	-2
الاغتيال	0.8	-3
الاغتيال	0.8	-3
الاغتيالات	0.666666667	-2
الاغتيالات	0.666666667	-2
الاغراق	0.5	-2
الاغلاق	0.4	-2
الافات	0	-1
الافتراء	0	-1
الافتراءات	0	-1
الافتراءات	0	-1
الافراج عنه	0	-1
الافراج عنهم	0	-1
الافراد	0.08	-1
الافراط في التقييم	0	-1
الافراط في المتوازنة	0	-1
الافراط في تصرف	0	-1
الافراط في رهبة	0	-1
الافعال	0.777777778	-3
الافعوانية	0	-1
الافقر	0	-1
الافلاس	1	-3
الافلام	0.408934708	-2
الاقاويل	0	-1
الاقتتال	1	-3
الاقتتال	1	-3
الاقتتال الداخلي	0	-1
الاقتصار	0	-1
الاقل نموا	0	-1
الاقل نموا	0	-1
الاقنعه	0	-1
الاقوى	0	-1
الاكاذيب	0.8	-3
الاكاذيب	0.8	-3
الاكتراث	1	-3
الاكتياب	0.5	-2
الاكتئاب	0	-1
الاكثر تاثرا	0	-1
الاكثر تضررا	0	-1
الاكثر تطرفا	0	-1
الاكثر خطورة	0	-1
الاكثر خطورة	0	-1
الاكثر دموية	0	-1
الاكثر دموية	0	-1
الاكثر رعبا	0	-1
الاكثر فقرا	0	-1
الاكزيما	0	-1
الاكشاك	0	-1
الالام	0	-1
الالام	0	-1
الالتباس	0	-1
الالتزامات المالية	0	-1
الالتهاب	0	-1
الالتهاب الريوي	0	-1
الالتهابات	0	-1
الالتهابات	0	-1
الالم	0.338461538	-2
الالم الشديد	0	-1
الاليمة	0	-1
الام	0.35	-2
الام	0.35	-2
الام الظهر	0	-1
الامبريالية	1	-3
الامتثال	1	-3
الامتيازات	0	-1
الامراض	0.75	-3
الامراض	0.75	-3
الامراض الخطيرة	0	-1
الامراض الخطيرة	0	-1
الامراض السرطانية	0	-1
الامراض المرتبطة	0	-1
الامراض المزمنة	0	-1
الامراض المعدية	0	-1
الامراض الوراثية	0	-1
الامطار	0.2	-1
الامطار الغزيرة	0	-1
الامواج العاتية	0	-1
الامية	0	-1
الانانية	0.5	-2
الانباء	0	-1
الانبعاثات	0	-1
الانبعاثات	0	-1
الانبعاثات الغازية	0	-1
الانبعاثات الكربونية	0	-1
الانتحاري	0	-1
الانتحارية	0	-1
الانتخابات	0.653846154	-2
الانتعاش	0	-1
الانتعاش الاقتصادي	0	-1
الانتفاخ	0	-1
الانتقاد	0.583333333	-2
الانتقادات	0.363636364	-2
الانتقادات	0.363636364	-2
الانتقادات الحادة	0	-1
الانتقام	0.390243902	-2
الانتقام	0.390243902	-2
الانتكاسات	0	-1
الانتهازية	0	-1
الانتهاك	1	-3
الانتهاكات	1	-3
الانتهاكات	1	-3
الانجرار	0	-1
الانجراف	0	-1
الانحدار	1	-3
الانحراف	0	-1
الانحراف	0	-1
الانخفاض	0	-1
الانخفاض	0	-1
الانخفاض الكبير	0	-1
الانذار	1	-3
الانذار	1	-3
الانذارات	0	-1
الانزعاج	0	-1
الانسجة	0	-1
الانسداد	0	-1
الانسداد	0	-1
الانشقاق	0	-1
الانشقاقات	0	-1
الانصياع	1	-3
الانعكاسات	0	-1
الانفاق الحكومي	0	-1
الانفجار	0.6	-2
الانفعال	0.4	-2
الانفلات الامني	0	-1
الانفلونزا	0	-1
الانقسام	0.5	-2
الانقسام	0.5	-2
الانقسام الفلسطيني	0	-1
الانقسامات	0	-1
الانقسامات	0	-1
الانقضاض	0	-1
الانقطاع	0.5	-2
الانقلاب	0.933333333	-3
الانقلاب	0.933333333	-3
الانقلاب العسكري	0	-1
الانقلابين	0	-1
الانقلابيون	0.75	-3
الانقلابيين	0.714285714	-2
الانقلابيين	0.714285714	-2
الانكماش	0	-1
الانكماش	0	-1
الانهاك	0	-1
الانهيار	0.142857143	-1
الانهيار	0.142857143	-1
الانهيار الارضي	0	-1
الانهيارات	0	-1
الانهيارات الارضية	0	-1
الانين	0	-1
الاهانة	0.666666667	-2
الاهتزاز	0	-1
الاهتزازات	0	-1
الاهم	0.214689266	-1
الاهمال	0.7	-2
الاهمية	0.333333333	-2
الاهوال	0	-1
الاوبئة	0	-1
الاوجاع	0	-1
الاورام	1	-3
الاورام الخبيثة	0	-1
الاورام السرطانية	0	-1
الاوساخ	0.5	-2
الاوصاف	0	-1
الاوضاع الاقتصادية الصعبة	0	-1
الاوضاع الصعبة	0	-1
الاوضاع الماساوية	0	-1
الاوعية الدموية	0	-1
الاوغاد	0	-1
الاوهام	0	-1
الايبولا	0	-1
الايجابيات	0.333333333	-2
الايدز	1	-3
الايدز	1	-3
الايديولوجيات	0	-1
الايذاء	0	-1
الايقونات	1	-3
الباطل	0.818181818	-3
البائس	0	-1
البائسة	0	-1
البثور	0	-1
البخيل	0	-1
البدانة	1	-3
البدانة	1	-3
البرد	0.538461538	-2
البرد القارس	0	-1
البرنامج النووي الايراني	0	-1
البروتين	0	-1
البروتينات	0	-1
البروستات	0	-1
البشاعة	1	-3
البشع	0.4	-2
البشعة	0.333333333	-2
البشعة	0.333333333	-2
البطالة	0.666666667	-2
البطالة	0.666666667	-2
البطة العرجاء	0	-1
البعوض	0.5	-2
البقع	0.4	-2
البكاء	0.166666667	-1
البكتريا	0	-1
البكتيريا	0	-1
البلاغات	1	-3
البلاغات	1	-3
البلبلة	0	-1
البلداء	0	-1
البلطجة	1	-3
البلطجة	1	-3
البلغم	0	-1
البله	1	-3
البلهاء	1	-3
البنت	0.725490196	-2
البوابات	0	-1
البوح	0	-1
البوس	0.555555556	-2
البؤس	0	-1
التاخير	0.352941176	-2
التافهة	1	-3
التاكل	0	-1
التاكلات	0	-1
التاكيدات	0	-1
التاييد	0	-1
التباسات	0	-1
التباطو	0	-1
التباطو الاقتصادي	0	-1
التباطؤ	0	-1
التباطؤ الاقتصادي	0	-1
التباعد	1	-3
التباعد	1	-3
التباين	0	-1
التباين	0	-1
التباينات	0	-1
التبرير	0.4	-2
التبسيط	0.666666667	-2
التبعات	1	-3
التبعية	0	-1
التبغ	1	-3
التجاذب	0	-1
التجاذبات	0	-1
التجاعيد	0	-1
التجاعيد	0	-1
التجاوزات	0	-1
التجاوزات	0	-1
التجربة	0.140740741	-1
التجريح	0	-1
التجريد من الانسانية	0	-1
التجسس	1	-3
التجمد	0	-1
التحاد	0	-1
التحالف الدولي	0	-1
التحايل	0	-1
التحدي	0.767567568	-3
التحدي	0.767567568	-3
التحديات	0.166666667	-1
التحديات	0.166666667	-1
التحديات الكبيرة	0	-1
التحديات والصعوبات	0	-1
التحذير	1	-3
التحذير	1	-3
التحرش	0.75	-3
التحرشات	0	-1
التحركات	1	-3
التحريض	0.833333333	-3
التحريض	0.833333333	-3
التحريفات	0	-1
التحسن	0.5	-2
التحطم	0	-1
التحطم	0	-1
التحفظات	0.5	-2
التحقيق معه	0	-1
التحقيق معهم	0	-1
التحقيقات	0.333333333	-2
التحوط	0	-1
التحويلات	0	-1
التحيز	0	-1
التحيزات	0	-1
التخدير	0.2	-1
التخريب	0.666666667	-2
التخريبية	0	-1
التخريبية	0	-1
التخفيف	0	-1
التخلص	0.733333333	-2
التخلف	0.833333333	-3
التخلي	0.25	-2
التخمينات	0	-1
التخوف	0	-1
التداعيات	1	-3
التدافع	0	-1
التدخلات	1	-3
التدمير	0	-1
التدمير	0	-1
التدهور	0.5	-2
التدهور	0.5	-2
التدهور الامني	0	-1
التذبذب	0	-1
التراجع	1	-3
التراجع	1	-3
التراشق	0	-1
الترحيل	0	-1
الترقب	0	-1
الترهيب	0	-1
التسارع	0	-1
التساولات	0	-1
التسرب	0	-1
التسرب	0	-1
التسريبات	0	-1
التسريبات	0	-1
التسلل	0	-1
التسمم	0.571428571	-2
التسمم	0.571428571	-2
التسول	0	-1
التسويف	1	-3
التشابك	0	-1
التشابه	0.2	-1
التشاؤم	0	-1
التشبع	0	-1
التشدد	0	-1
التشدد	0	-1
التشدق	1	-3
التشرد	0	-1
التشرذم	1	-3
التشريعية	1	-3
التشظي	0	-1
التشنج	0	-1
التشنجات	0	-1
التشوهات	0	-1
التشويهات	0	-1
التصادم	0	-1
التصادم	0	-1
التصاعد	0	-1
التصحر	0	-1
التصرفات	0.75	-3
التصرفات العدائية	0	-1
التصريحات	0	-1
التصعيد	1	-3
التصعيد العسكري	0	-1
التضارب	0	-1
التضخم	0	-1
التضخم	0	-1
التضليل	0	-1
التضليل	0	-1
التضييق	1	-3
التطرف	0.5	-2
التطرف	0.5	-2
التطرف العنيف	0	-1
التطرف العنيف	0	-1
التطرف والارهاب	0	-1
التطرف والارهاب	0	-1
التطهير العرقي	0	-1
التظاهر	1	-3
التظاهرات	0.5	-2
التظاهرة	0	-1
التعارض	0	-1
التعالي	0	-1
التعالي 	0	-1
التعامل معهم	0	-1
التعب	0.390625	-2
التعب	0.390625	-2
التعتعة	0	-1
التعثر	0	-1
التعددية القطبية	0	-1
التعدي	0.5	-2
التعدي	0.5	-2
التعديات	0	-1
التعذيب	0.666666667	-2
التعذيب	0.666666667	-2
التعرق	0	-1
التعسفية	0	-1
التعصب	0	-1
التعصب	0	-1
التعقيد	0.4	-2
التعقيدات	0.666666667	-2
التعقيدات	0.666666667	-2
التعليقات	0.518518519	-2
التعنت	0	-1
التغاضي	0	-1
التغلغل	0	-1
التغير	0.5	-2
التغير المناخي	0	-1
التغيرات	0.166666667	-1
التغيرات	0.166666667	-1
التغيرات المناخية	0	-1
التغيير	0.606060606	-2
التفاهم	0	-1
التفاهمات	0	-1
التفاهه	0	-1
التفجير	0.142857143	-1
التفجير	0.142857143	-1
التفجير الانتحاري	0	-1
التفجيرات	0.5	-2
التفجيرات	0.5	-2
التفرقة	0.666666667	-2
التفرقة	0.666666667	-2
التفكك	0	-1
التقارير	0	-1
التقاطعات	0	-1
التقرحات	0	-1
التكاليف	0.5	-2
التكتيكية	0	-1
التكفير	1	-3
التكفيريون	0	-1
التكهنات	0	-1
التكهنات	0	-1
التلاشي	0	-1
التلاعب	0.6	-2
التلقين	0	-1
التلوث	0.833333333	-3
التلوث	0.833333333	-3
التمرد	1	-3
التمرد	1	-3
التمزق	0.333333333	-2
التمس	0.285714286	-2
التناحر	0	-1
التنازل	0.666666667	-2
التناقض	0.416666667	-2
التناقضات	0	-1
التنديد	0	-1
التنصت	0	-1
التنصت	0	-1
التنظيم الارهابي	0	-1
التنظيم الجهادي	0	-1
التنظيم المتشدد	0	-1
التنظيم المتطرف	0	-1
التنظيمية	0	-1
التنفسي	0	-1
التنكيل	0.5	-2
التنويه	0	-1
التهاب	0.6	-2
التهاب	0.6	-2
التهاب الكبد	0	-1
التهاب اللثة	0	-1
التهاب المفاصل	0	-1
التهابات	0	-1
التهابي	0	-1
التهجير	0	-1
التهديد	0.8	-3
التهديد	0.8	-3
التهديد الارهابي	0	-1
التهديدات	0	-1
التهديدات	0	-1
التهديدات الامنية	0	-1
التهرب	0	-1
التهرب الضريبي	0	-1
التهرب الضريبي	0	-1
التهكم	0	-1
التهم	0.714285714	-2
التهم	0.714285714	-2
التهمة	0.777777778	-3
التهمة	0.777777778	-3
التهمة الموجهة	0	-1
التهمت	0	-1
التهميش	1	-3
التهور	0	-1
التهويل	0	-1
التواطؤ	0	-1
التوافق	1	-3
التوتر	0.2	-1
التوتر	0.2	-1
التوتر النفسي	0	-1
التوتر والقلق	0	-1
التوترات	0	-1
التوجهات	0.5	-2
التوجيه الخاطئ	0	-1
التورم	0	-1
التوسع الاستيطاني	0	-1
التوغل	0	-1
التوقيف	0	-1
التوقيفات	0	-1
التي ارتكبتها	0	-1
التي ترتكبها	0	-1
التي لا ترحم	0	-1
التي يرتكبها	0	-1
التي يعانيها	0	-1
التيار الوطني الحر	0	-1
التيارات السياسية	0	-1
الثدي	0	-1
الثرثار	0	-1
الثغرات	0.666666667	-2
الثغرات	0.666666667	-2
الثغرة	0	-1
الثكل	0	-1
الثورة	0.675324675	-2
الجا	0.459459459	-2
الجافة	0	-1
الجانب السلبي	0	-1
الجبان	0.5	-2
الجبانة	0	-1
الجبانة	0	-1
الجحيم	0.625	-2
الجدار العازل	0	-1
الجدار العنصري	0	-1
الجدار الفاصل	0	-1
الجدال	0.5	-2
الجدل	0.142857143	-1
الجدل	0.142857143	-1
الجراة	0.666666667	-2
الجراثيم	1	-3
الجراثيم	1	-3
الجرايم	0.769230769	-3
الجرايم البشعة	0	-1
الجرايم والانتهاكات	0	-1
الجرائم	0	-1
الجرحى	1	-3
الجرعات	0	-1
الجرعة	1	-3
الجروح	0	-1
الجريمة	0.366666667	-2
الجريمة	0.366666667	-2
الجريمة النكراء	0	-1
الجفاف	0	-1
الجفاف	0	-1
الجلد	0.289473684	-2
الجلدي	0.125	-1
الجلطة	0	-1
الجلطة الدماغية	0	-1
الجماعات المتشددة	0	-1
الجمود	0	-1
الجناة	0	-1
الجنون	0.3125	-2
الجنين	0	-1
الجهادي	0	-1
الجهادية	0	-1
الجهاديون	0	-1
الجهاديين	0	-1
الجهاز التنفسي	0	-1
الجواسيس	0	-1
الجوع	0.666666667	-2
الجوع	0.666666667	-2
الجوف	1	-3
الجيش والمقاومة	0	-1
الجينات	0	-1
الجيوب	0.5	-2
الحاحا	0	-1
الحاد	0.378378378	-2
الحادث	0.380952381	-2
الحادث	0.380952381	-2
الحادث الاليم	0	-1
الحادثة	0.333333333	-2
الحاق	0	-1
الحاق	0	-1
الحاق اضرار مادية	0	-1
الحاق الضرر	0	-1
الحاق الضرر	0	-1
الحبس	0	-1
الحبس	0	-1
الحد	0.387533875	-2
الحدة	1	-3
الحر الشديد	0	-1
الحراك	1	-3
الحرام	0.625	-2
الحرايق	0	-1
الحرائق	0	-1
الحرب	0.422018349	-2
الحرب الاهلية	0	-1
الحرب الظالمة	0	-1
الحرب الكلامية	0	-1
الحربية	0.25	-2
الحركة	0.520833333	-2
الحركة الاحتجاجية	0	-1
الحروب	0.315789474	-2
الحروب	0.315789474	-2
الحروب الاهلية	0	-1
الحروب والنزاعات	0	-1
الحروق	0	-1
الحرية والاستقلال	0	-1
الحريق	0	-1
الحريق	0	-1
الحزام الناسف	0	-1
الحزانى	0	-1
الحزب الحاكم	0	-1
الحزبية	0.666666667	-2
الحزن	0.3	-2
الحزن	0.3	-2
الحساسية	0.5	-2
الحسد	0.5	-2
الحسرة	0.5	-2
الحشايش	0	-1
الحشرات	0.555555556	-2
الحشيش	0.222222222	-1
الحشيش	0.222222222	-1
الحصار	0.5	-2
الحصار	0.5	-2
الحصار الخانق	0	-1
الحصار الخانق	0	-1
الحصبة	0	-1
الحضيض	0.8	-3
الحطام	0	-1
الحطام	0	-1
الحقايق	0.25	-2
الحقد	0	-1
الحقد	0	-1
الحقن	0	-1
الحقن	0	-1
الحكة	0	-1
الحكة	0	-1
الحكم	0.41509434	-2
الحكومة	0.698113208	-2
الحماقة	0	-1
الحملات	1	-3
الحملة	0.416666667	-2
الحملة العسكرية	0	-1
الحموضة	1	-3
الحمى	0	-1
الحنق	1	-3
الحواجز	0.25	-2
الحوادث	0.4	-2
الحوادث	0.4	-2
الحوادث الارهابية	0	-1
الحوافز	0	-1
الحوثي وصالح	0	-1
الحوثيين وصالح	0	-1
الحيرة	0.2	-1
الحيف	0	-1
الحيل	0.5	-2
الحيلولة	0	-1
الحيوانات	0.248322148	-1
الخارق للقانون	0	-1
الخاسرون	1	-3
الخاضعة لسيطرة المعارضة	0	-1
الخاطية	0	-1
الخاطئة	0	-1
الخانق	0	-1
الخانقة	0	-1
الخجل	0	-1
الخدع	0.2	-1
الخدوش	0.5	-2
الخراب	0.428571429	-2
الخرافات	0	-1
الخرف	0.666666667	-2
الخرق	0	-1
الخرق	0	-1
الخرقاء	0	-1
الخروق	0	-1
الخروقات	0	-1
الخسارة	0	-1
الخسارة	0	-1
